@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 133\nSize of the tree: 265\n','Number of leaves: 114\nSize of the tree: 227\n','Number of leaves: 120\nSize of the tree: 239\n','Number of leaves: 148\nSize of the tree: 295\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 159\nSize of the tree: 317\n','Number of leaves: 123\nSize of the tree: 245\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 150\nSize of the tree: 299\n','Number of leaves: 117\nSize of the tree: 233\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

cmc,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1326,147,64,83,0,43.537415,56.462585,0,0.135968,0.377333,0.602556,87.455641,129.618211,226.946505,848.374574,-621.428069,1.543854,5.771256,-4.227402,43.701127,0.297287,2840.103589,0.516129,32,0.341176,29,0.658824,56,0.483871,30,0.52459,0.516129,0.520325,0.175352,0.566034,0.476628,0.435374,0.293604,0.706396,0.564626,0.443246,0.435374,0.43844,0.142519,0.558516,0.400717,0.416871,0.435374,0,0.02,0,0.02,0,20,147730,145997,17486,45.578231,36.054422,?,?,?,?
cmc,1,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1325,148,77,71,0,52.027027,47.972973,0,0.261301,0.357115,0.453368,82.827012,97.601909,228.17232,314.273348,-86.101028,1.541705,2.123469,-0.581764,58.090193,0.392501,3774.662625,0.650794,41,0.329412,28,0.670588,57,0.349206,22,0.594203,0.650794,0.621212,0.318539,0.688796,0.615219,0.52027,0.256085,0.743915,0.47973,0.520489,0.52027,0.515709,0.264333,0.692567,0.526641,0.500504,0.52027,0.001,0.017,0,0.02,0,20,147661,145888,17595,91.216216,75,?,?,?,?
cmc,1,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1325,148,70,78,0,47.297297,52.702703,0,0.186527,0.362684,0.466283,84.118858,100.382297,228.17232,370.633227,-142.460907,1.541705,2.504279,-0.962574,54.131049,0.36575,3517.400047,0.587302,37,0.376471,32,0.623529,53,0.412698,26,0.536232,0.587302,0.560606,0.208966,0.683473,0.620173,0.472973,0.286774,0.713226,0.527027,0.471686,0.472973,0.469369,0.186062,0.664851,0.504098,0.455723,0.472973,0.001,0.017,0.01,0.01,10,10,147645,145888,17595,87.837838,74.099099,?,?,?,?
cmc,1,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1325,148,67,81,0,45.27027,54.72973,0,0.146154,0.383368,0.479484,89.015521,103.354085,227.556994,420.324689,-192.767696,1.537547,2.840032,-1.302484,43.094815,0.291181,2799.429238,0.619048,39,0.411765,35,0.588235,50,0.380952,24,0.527027,0.619048,0.569343,0.20498,0.650327,0.575452,0.452703,0.30233,0.69767,0.547297,0.448031,0.452703,0.4464,0.152253,0.620002,0.468931,0.419718,0.452703,0.001,0.022,0,0.02,0,20,147645,145888,17595,85.135135,75.900901,?,?,?,?
cmc,1,4,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1326,147,75,72,0,51.020408,48.979592,0,0.224956,0.366937,0.470479,85.206472,101.421134,226.027303,369.077157,-143.049854,1.537601,2.510729,-0.973128,50.390915,0.342795,3273.399645,0.634921,40,0.404762,34,0.595238,50,0.365079,23,0.540541,0.634921,0.583942,0.227803,0.62963,0.531986,0.510204,0.289418,0.710582,0.489796,0.504481,0.510204,0.503436,0.226832,0.643514,0.473715,0.483302,0.510204,0,0.022,0,0.02,0,20,147754,145997,17486,87.755102,73.696145,?,?,?,?
cmc,1,5,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1326,147,62,85,0,42.176871,57.823129,0,0.100043,0.392598,0.48717,91.165324,105.019293,226.027303,388.206415,-162.179113,1.537601,2.64086,-1.103259,37.574187,0.255607,2440.823495,0.47619,30,0.404762,34,0.595238,50,0.52381,33,0.46875,0.47619,0.472441,0.071294,0.568594,0.502011,0.421769,0.326531,0.673469,0.578231,0.420672,0.421769,0.420978,0.096264,0.602721,0.456533,0.408498,0.421769,0,0.016,0.01,0.01,10,10,147754,145997,17486,87.755102,77.324263,?,?,?,?
cmc,1,6,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1326,147,70,77,0,47.619048,52.380952,0,0.188602,0.375133,0.474551,87.109773,102.298895,226.027303,404.620044,-178.592741,1.537601,2.752517,-1.214917,46.464137,0.316083,3018.315694,0.571429,36,0.357143,30,0.642857,54,0.428571,27,0.545455,0.571429,0.55814,0.213201,0.695956,0.595521,0.47619,0.286732,0.713268,0.52381,0.475533,0.47619,0.475258,0.189469,0.640439,0.497837,0.457827,0.47619,0,0.016,0.01,0.01,10,10,147762,145997,17486,85.714286,74.603175,?,?,?,?
cmc,1,7,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1326,147,60,87,0,40.816327,59.183673,0,0.08006,0.395526,0.497198,91.845039,107.181012,226.027303,458.688341,-232.661039,1.537601,3.120329,-1.582728,36.604728,0.249012,2377.847347,0.571429,36,0.47619,40,0.52381,44,0.428571,27,0.473684,0.571429,0.517986,0.094316,0.584656,0.527033,0.408163,0.324595,0.675405,0.591837,0.41744,0.408163,0.403516,0.089285,0.582375,0.438357,0.376477,0.408163,0,0.017,0.01,0.01,10,10,147754,145997,17486,82.993197,73.015873,?,?,?,?
cmc,1,8,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1326,147,67,80,0,45.578231,54.421769,0,0.143731,0.376227,0.479387,87.363774,103.341526,226.027303,395.795289,-169.767986,1.537601,2.692485,-1.154884,46.499009,0.31632,3020.580956,0.539683,34,0.488095,41,0.511905,43,0.460317,29,0.453333,0.539683,0.492754,0.051069,0.592971,0.543139,0.455782,0.323812,0.676188,0.544218,0.456286,0.455782,0.452955,0.136962,0.626434,0.484447,0.44588,0.455782,0,0.016,0,0.01,0,10,147770,145997,17486,86.394558,73.015873,?,?,?,?
cmc,1,9,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1326,147,73,74,0,49.659864,50.340136,0,0.210366,0.378467,0.475812,87.883858,102.570758,226.027303,373.334335,-147.307032,1.537601,2.539689,-1.002089,45.362269,0.308587,2946.738247,0.634921,40,0.392857,33,0.607143,51,0.365079,23,0.547945,0.634921,0.588235,0.239586,0.638889,0.541816,0.496599,0.286934,0.713066,0.503401,0.490214,0.496599,0.491004,0.212585,0.643834,0.463942,0.470431,0.496599,0,0.016,0,0.01,0,10,147754,145997,17486,87.755102,74.603175,?,?,?,?
cmc,1,10,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.1428,1326,147,61,86,0,41.496599,58.503401,0,0.088142,0.386276,0.497172,89.528417,106.948673,226.946505,423.440537,-196.494032,1.543854,2.880548,-1.336694,39.418023,0.26815,2561.747893,0.580645,36,0.423529,36,0.576471,49,0.419355,26,0.5,0.580645,0.537313,0.155213,0.629791,0.513309,0.414966,0.324852,0.675148,0.585034,0.404188,0.414966,0.407436,0.089851,0.607559,0.430521,0.386498,0.414966,0,0.016,0,0.01,0,10,147754,145997,17486,85.034014,71.655329,?,?,?,?
cmc,1,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1325,148,75,73,0,50.675676,49.324324,0,0.26,0.368511,0.444262,85.470168,95.641568,228.17232,207.866246,20.306074,1.541705,1.404502,0.137203,52.312384,0.353462,3399.224402,0.412698,26,0.188235,16,0.811765,69,0.587302,37,0.619048,0.412698,0.495238,0.246177,0.657423,0.659781,0.506757,0.244187,0.755813,0.493243,0.529454,0.506757,0.505701,0.262325,0.694658,0.544063,0.504464,0.506757,0.063,0.008,0.07,0,70,0,7216,145888,17595,100,92.567568,?,?,?,?
cmc,1,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1325,148,76,72,0,51.351351,48.648649,0,0.267528,0.364508,0.450244,84.541762,96.929215,228.17232,219.963541,8.208779,1.541705,1.48624,0.055465,52.264617,0.353139,3396.12054,0.603175,38,0.164706,14,0.835294,71,0.396825,25,0.730769,0.603175,0.66087,0.454131,0.757516,0.716676,0.513514,0.226962,0.773038,0.486486,0.545586,0.513514,0.52412,0.289651,0.698302,0.544623,0.498519,0.513514,0.013,0.006,0.01,0,10,0,7338,145888,17595,96.621622,88.738739,?,?,?,?
cmc,1,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1325,148,77,71,0,52.027027,47.972973,0,0.276757,0.361695,0.445073,83.983104,95.936682,227.556994,210.664221,16.892773,1.537547,1.423407,0.11414,52.781406,0.356631,3428.667995,0.539683,34,0.211765,18,0.788235,67,0.460317,29,0.653846,0.539683,0.591304,0.339631,0.722596,0.71594,0.52027,0.237651,0.762349,0.47973,0.538129,0.52027,0.523212,0.27971,0.70201,0.557197,0.515583,0.52027,0.013,0.006,0.02,0,20,0,7340,145888,17595,99.324324,88.288288,?,?,?,?
cmc,1,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1326,147,86,61,0,58.503401,41.496599,0,0.358308,0.347327,0.419028,80.652868,90.329868,226.027303,193.923536,32.103767,1.537601,1.319208,0.218393,60.993835,0.414924,3962.166553,0.650794,41,0.27381,23,0.72619,61,0.349206,22,0.640625,0.650794,0.645669,0.376274,0.749433,0.730932,0.585034,0.226716,0.773284,0.414966,0.585159,0.585034,0.584802,0.357823,0.7511,0.630921,0.573512,0.585034,0.012,0.001,0.01,0,10,0,7340,145997,17486,97.278912,90.249433,?,?,?,?
cmc,1,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1326,147,73,74,0,49.659864,50.340136,0,0.239513,0.377152,0.450339,87.578494,97.079569,226.027303,212.836006,13.191296,1.537601,1.447864,0.089737,48.437315,0.329506,3146.49355,0.492063,31,0.261905,22,0.738095,62,0.507937,32,0.584906,0.492063,0.534483,0.237211,0.662698,0.657748,0.496599,0.255762,0.744238,0.503401,0.509639,0.496599,0.49825,0.237234,0.680192,0.523212,0.493381,0.496599,0.005,0.001,0.01,0,10,0,7277,145997,17486,97.959184,89.569161,?,?,?,?
cmc,1,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1326,147,86,61,0,58.503401,41.496599,0,0.361325,0.346811,0.415374,80.532963,89.542249,226.027303,185.781233,40.24607,1.537601,1.263818,0.273783,62.05362,0.422133,4031.01031,0.603175,38,0.22619,19,0.77381,65,0.396825,25,0.666667,0.603175,0.633333,0.38289,0.770692,0.751567,0.585034,0.222409,0.777591,0.414966,0.590422,0.585034,0.586595,0.362022,0.763058,0.635158,0.577131,0.585034,0.005,0.001,0,0,0,0,7277,145997,17486,97.959184,90.929705,?,?,?,?
cmc,1,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1326,147,82,65,0,55.782313,44.217687,0,0.320606,0.374288,0.448767,86.91344,96.740636,226.027303,222.967593,3.05971,1.537601,1.516786,0.020814,46.266889,0.314741,3005.502444,0.587302,37,0.142857,12,0.857143,72,0.412698,26,0.755102,0.587302,0.660714,0.466569,0.716459,0.715706,0.557823,0.219869,0.780131,0.442177,0.577017,0.557823,0.558511,0.34306,0.682563,0.550211,0.522137,0.557823,0.005,0.001,0.01,0,10,0,7216,145997,17486,98.639456,92.063492,?,?,?,?
cmc,1,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1326,147,75,72,0,51.020408,48.979592,0,0.259446,0.369323,0.442886,85.760446,95.472977,226.027303,206.370924,19.656379,1.537601,1.403884,0.133717,49.699243,0.33809,3228.468568,0.492063,31,0.202381,17,0.797619,67,0.507937,32,0.645833,0.492063,0.558559,0.305699,0.719577,0.708796,0.510204,0.244383,0.755617,0.489796,0.53199,0.510204,0.51462,0.265875,0.70237,0.550987,0.503964,0.510204,0.005,0.001,0,0,0,0,7216,145997,17486,98.639456,91.836735,?,?,?,?
cmc,1,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1326,147,67,80,0,45.578231,54.421769,0,0.156627,0.369374,0.447032,85.772473,96.366741,226.027303,206.634998,19.392304,1.537601,1.40568,0.13192,48.466903,0.329707,3148.415593,0.52381,33,0.309524,26,0.690476,58,0.47619,30,0.559322,0.52381,0.540984,0.216339,0.693783,0.656365,0.455782,0.30149,0.69851,0.544218,0.464105,0.455782,0.45894,0.157454,0.673809,0.530824,0.4508,0.455782,0.005,0.002,0,0.01,0,10,7340,145997,17486,99.319728,90.929705,?,?,?,?
cmc,1,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20150914.1428,1326,147,67,80,0,45.578231,54.421769,0,0.167493,0.394008,0.476789,91.320311,102.564046,226.946505,246.857275,-19.910769,1.543854,1.679301,-0.135447,36.514915,0.248401,2373.07708,0.5,31,0.329412,28,0.670588,57,0.5,31,0.525424,0.5,0.512397,0.171865,0.627799,0.62733,0.455782,0.286116,0.713884,0.544218,0.461554,0.455782,0.458083,0.169231,0.617229,0.470225,0.442854,0.455782,0.003,0.001,0,0,0,0,7279,145997,17486,94.557823,87.301587,?,?,?,?
cmc,1,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150914.1428,1325,148,79,69,0,53.378378,46.621622,0,0.27861,0.380989,0.433532,88.364354,93.33157,228.17232,198.550241,29.622079,1.541705,1.341556,0.200149,43.501776,0.293931,2826.716838,0.603175,38,0.282353,24,0.717647,61,0.396825,25,0.612903,0.603175,0.608,0.321513,0.706629,0.707302,0.533784,0.255457,0.744543,0.466216,0.535297,0.533784,0.534288,0.279436,0.713396,0.580052,0.523013,0.533784,0.175,0.002,0.18,0,180,0,8091,145888,17595,100,98.648649,?,?,?,?
cmc,1,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150914.1428,1325,148,72,76,0,48.648649,51.351351,0,0.209057,0.382561,0.441629,88.729019,95.07468,228.17232,207.529493,20.642827,1.541705,1.402226,0.139479,41.139379,0.277969,2673.209858,0.603175,38,0.235294,20,0.764706,65,0.396825,25,0.655172,0.603175,0.628099,0.372607,0.713725,0.694164,0.486486,0.266816,0.733184,0.513514,0.49543,0.486486,0.490048,0.221525,0.681004,0.545063,0.464572,0.486486,0.136,0.001,0.13,0,130,0,8091,145888,17595,100,96.621622,?,?,?,?
cmc,1,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20150914.1428,1325,148,72,76,0,48.648649,51.351351,0,0.196629,0.38281,0.440211,88.886005,94.888783,227.556994,205.904892,21.652102,1.537547,1.391249,0.146298,41.035969,0.27727,2665.687061,0.571429,36,0.305882,26,0.694118,59,0.428571,27,0.580645,0.571429,0.576,0.266118,0.706816,0.712232,0.486486,0.287387,0.712613,0.513514,0.486112,0.486486,0.48376,0.202178,0.682671,0.56066,0.460335,0.486486,0.101,0.002,0.1,0,100,0,8091,145888,17595,100,96.396396,?,?,?,?
