@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 32\nSize of the tree: 51\n','Number of leaves: 35\nSize of the tree: 51\n','Number of leaves: 42\nSize of the tree: 65\n','Number of leaves: 49\nSize of the tree: 73\n','Number of leaves: 33\nSize of the tree: 47\n','Number of leaves: 45\nSize of the tree: 65\n','Number of leaves: 38\nSize of the tree: 63\n','Number of leaves: 37\nSize of the tree: 61\n','Number of leaves: 24\nSize of the tree: 41\n','Number of leaves: 40\nSize of the tree: 61\n','Number of leaves: 34\nSize of the tree: 55\n','Number of leaves: 33\nSize of the tree: 53\n','Number of leaves: 40\nSize of the tree: 55\n','Number of leaves: 39\nSize of the tree: 59\n','Number of leaves: 36\nSize of the tree: 53\n','Number of leaves: 31\nSize of the tree: 49\n','Number of leaves: 37\nSize of the tree: 55\n','Number of leaves: 48\nSize of the tree: 71\n','Number of leaves: 47\nSize of the tree: 75\n','Number of leaves: 46\nSize of the tree: 73\n','Number of leaves: 45\nSize of the tree: 71\n','Number of leaves: 43\nSize of the tree: 67\n','Number of leaves: 46\nSize of the tree: 67\n','Number of leaves: 43\nSize of the tree: 61\n','Number of leaves: 41\nSize of the tree: 63\n','Number of leaves: 42\nSize of the tree: 59\n','Number of leaves: 30\nSize of the tree: 47\n','Number of leaves: 29\nSize of the tree: 51\n','Number of leaves: 41\nSize of the tree: 69\n','Number of leaves: 36\nSize of the tree: 59\n','Number of leaves: 44\nSize of the tree: 69\n','Number of leaves: 38\nSize of the tree: 57\n','Number of leaves: 29\nSize of the tree: 45\n','Number of leaves: 35\nSize of the tree: 57\n','Number of leaves: 32\nSize of the tree: 57\n','Number of leaves: 35\nSize of the tree: 63\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 34\nSize of the tree: 61\n','Number of leaves: 31\nSize of the tree: 55\n','Number of leaves: 47\nSize of the tree: 69\n','Number of leaves: 34\nSize of the tree: 49\n','Number of leaves: 50\nSize of the tree: 75\n','Number of leaves: 33\nSize of the tree: 59\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

flag,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,175,19,10,9,0,52.631579,47.368421,0,0.371324,0.122807,0.336828,63.731343,108.370661,44.48931,68.203981,-23.714671,2.341543,3.589683,-1.248141,17.794741,0.936565,744.361995,0.666667,4,0.384615,5,0.615385,8,0.333333,2,0.444444,0.666667,0.533333,0.262575,0.641026,0.401559,0.526316,0.160138,0.839862,0.473684,0.504386,0.526316,0.499248,0.368401,0.683089,0.405432,0.406349,0.526316,0.001,0.003,0,0,0,0,57772,55279,13315,52.631579,12.5,?,?,?,?
flag,2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,174,20,8,12,0,40,60,0,0.213115,0.153022,0.37897,79.971285,122.89305,46.005946,90.546204,-44.540258,2.300297,4.52731,-2.227013,13.528584,0.676429,564.780611,0.142857,1,0.384615,5,0.615385,8,0.857143,6,0.166667,0.142857,0.153846,-0.25163,0.379121,0.32381,0.4,0.215171,0.784829,0.6,0.353333,0.4,0.373543,0.164243,0.592415,0.375833,0.394328,0.4,0.001,0.003,0,0,0,0,57503,55010,13584,40,12.5,?,?,?,?
flag,2,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,174,20,10,10,0,50,50,0,0.305556,0.129121,0.346001,67.311135,111.888519,48.175871,75.643782,-27.467911,2.408794,3.782189,-1.373396,14.993448,0.749672,628.725287,0.714286,5,0.384615,5,0.615385,8,0.285714,2,0.5,0.714286,0.588235,0.314485,0.664835,0.457143,0.5,0.194338,0.805662,0.5,0.4425,0.5,0.461438,0.304495,0.652831,0.3725,0.283224,0.5,0.001,0.003,0,0,0,0,57503,55010,13584,50,12.5,?,?,?,?
flag,2,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,174,20,10,10,0,50,50,0,0.315068,0.129121,0.346001,67.311135,111.888519,48.175871,75.643782,-27.467911,2.408794,3.782189,-1.373396,15.803075,0.790154,662.675652,0.428571,3,0.384615,5,0.615385,8,0.571429,4,0.375,0.428571,0.4,0.042796,0.521978,0.360714,0.5,0.198504,0.801496,0.5,0.417917,0.5,0.455152,0.280287,0.650748,0.387083,0.29899,0.5,0.001,0.003,0.01,0,10,0,57503,55010,13584,50,12.5,?,?,?,?
flag,2,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,174,20,10,10,0,50,50,0,0.339934,0.129121,0.346001,67.142857,111.573273,49.918483,75.643782,-25.725298,2.495924,3.782189,-1.286265,17.490905,0.874545,736.083794,0.428571,3,0.230769,3,0.769231,10,0.571429,4,0.5,0.428571,0.461538,0.205879,0.598901,0.414286,0.5,0.161032,0.838968,0.5,0.422917,0.5,0.444322,0.308621,0.669484,0.380417,0.311879,0.5,0.001,0.003,0,0.01,0,10,57503,55010,13584,50,12.5,?,?,?,?
flag,2,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,175,19,11,8,0,57.894737,42.105263,0,0.439114,0.110224,0.317601,58.112206,104.015375,42.560887,60.744549,-18.183662,2.240047,3.197082,-0.957035,20.32086,1.069519,846.269197,0.428571,3,0.166667,2,0.833333,10,0.571429,4,0.6,0.428571,0.5,0.286902,0.630952,0.467669,0.578947,0.142439,0.857561,0.421053,0.615789,0.578947,0.579237,0.449722,0.718254,0.51856,0.495421,0.578947,0.001,0.003,0,0,0,0,57772,55279,13315,57.894737,12.5,?,?,?,?
flag,2,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,175,19,12,7,0,63.157895,36.842105,0,0.501873,0.097642,0.297133,51.478393,97.311874,42.560887,53.285118,-10.72423,2.240047,2.80448,-0.564433,23.340691,1.228457,972.031115,0.571429,4,0.25,3,0.75,9,0.428571,3,0.571429,0.571429,0.571429,0.321429,0.660714,0.484425,0.631579,0.146658,0.853342,0.368421,0.605263,0.631579,0.609934,0.47304,0.74246,0.506727,0.589466,0.631579,0,0.003,0,0,0,0,57772,55279,13315,63.157895,12.5,?,?,?,?
flag,2,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,175,19,10,9,0,52.631579,47.368421,0,0.378182,0.122807,0.336828,63.731343,108.370661,44.48931,68.203981,-23.714671,2.341543,3.589683,-1.248141,16.191332,0.852175,677.290666,0.5,3,0.230769,3,0.769231,10,0.5,3,0.5,0.5,0.5,0.269231,0.634615,0.407895,0.526316,0.131782,0.868218,0.473684,0.482456,0.526316,0.502392,0.379346,0.697267,0.43952,0.318182,0.526316,0.001,0.003,0,0,0,0,57772,55279,13315,52.631579,12.5,?,?,?,?
flag,2,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,175,19,9,10,0,47.368421,52.631579,0,0.321429,0.13539,0.355015,70.736289,115.085264,43.941948,75.663412,-31.721465,2.312734,3.982285,-1.669551,15.315382,0.806073,639.85106,0.428571,3,0.25,3,0.75,9,0.571429,4,0.5,0.428571,0.461538,0.185312,0.589286,0.424812,0.473684,0.152442,0.847558,0.526316,0.541353,0.473684,0.442449,0.327566,0.660621,0.402849,0.375913,0.473684,0.001,0.003,0,0,0,0,57772,55279,13315,47.368421,12.5,?,?,?,?
flag,2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150913.2233,175,19,13,6,0,68.421053,31.578947,0,0.574627,0.085059,0.275146,44.44027,89.193929,43.941948,45.825686,-1.883738,2.312734,2.411878,-0.099144,25.327166,1.333009,1058.126668,0.857143,6,0.25,3,0.75,9,0.142857,1,0.666667,0.857143,0.75,0.586556,0.803571,0.62406,0.684211,0.115256,0.884744,0.315789,0.692982,0.684211,0.662281,0.5824,0.784477,0.547784,0.555556,0.684211,0.001,0.003,0,0,0,0,57772,55279,13315,68.421053,12.5,?,?,?,?
