@relation InstanceResultListener

@attribute Key_Dataset {'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1'}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.lazy.IBk,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.Logistic,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.functions.RBFNetwork,weka.classifiers.trees.J48,weka.classifiers.rules.JRip,weka.classifiers.functions.SMO,weka.classifiers.meta.AdaBoostM1}
@attribute Key_Scheme_options {'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-D,'-R 1.0E-8 -M -1','-L 0.4 -M 0.9 -N 500 -V 0 -S 0 -E 20 -H a','-B 1 -S 1 -R 1.0E-10 -M 3 -W 0.05','-C 0.25 -M 2','-F 3 -N 2.0 -O 2 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"','-P 100 -S 5 -I 15 -W weka.classifiers.trees.DecisionStump'}
@attribute Key_Scheme_version_ID {-3080186098777067172,5995231201785697655,3932117032546553727,-5990607817048210779,-3669814959712675720,-217733168393644444,-6589312996832147161,-6585883636378691736,-1178107808933117974}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 7\nSize of the tree: 13\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,161,17,16,1,0,94.117647,5.882353,0,0.910995,0.046628,0.196399,10.661564,42.101276,26.425072,7.640784,18.784288,1.554416,0.449458,1.104958,24.087284,1.416899,1535.370971,1,6,0,0,1,11,0,0,1,1,1,1,1,1,0.941176,0.0181,0.9819,0.058824,0.952941,0.941176,0.942182,0.918617,0.961538,0.918339,0.937322,0.941176,0,0.001,0,0,0,0,26300,24423,4119,94.117647,33.333333,?,?,?,?
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,160,18,17,1,0,94.444444,5.555556,0,0.916667,0.048154,0.198003,10.952214,42.193461,28.294049,9.819367,18.474682,1.571892,0.54552,1.026371,25.745224,1.43029,1643.034221,1,6,0,0,1,12,0,0,1,1,1,1,1,1,0.944444,0.021368,0.978632,0.055556,0.953704,0.944444,0.944833,0.921674,0.959013,0.919753,0.944056,0.944444,0.001,0,0,0,0,0,26183,24282,4260,94.444444,35.185185,?,?,?,?
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,160,18,18,0,0,100,0,0,1,0.020506,0.068391,4.663862,14.573813,28.294049,0.909474,27.384575,1.571892,0.050526,1.521365,27.384575,1.521365,1747.655972,1,6,0,0,1,12,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,26183,24282,4260,100,37.037037,?,?,?,?
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,160,18,16,2,0,88.888889,11.111111,0,0.833333,0.066586,0.220146,15.14445,46.912,28.294049,10.817118,17.476931,1.571892,0.600951,0.970941,24.747473,1.37486,1579.358755,1,6,0.166667,2,0.833333,10,0,0,0.75,1,0.857143,0.790569,0.951389,0.837302,0.888889,0.055556,0.944444,0.111111,0.916667,0.888889,0.887566,0.843634,0.953493,0.911817,0.896825,0.888889,0,0.001,0,0,0,0,26183,24282,4260,94.444444,37.037037,?,?,?,?
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,4,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,160,18,16,2,0,88.888889,11.111111,0,0.834101,0.05737,0.179913,13.048332,38.338412,28.294049,3.486201,24.807848,1.571892,0.193678,1.378214,25.161013,1.397834,1605.75047,1,6,0.083333,1,0.916667,11,0,0,0.857143,1,0.923077,0.886405,1,1,0.888889,0.049145,0.950855,0.111111,0.906085,0.888889,0.884292,0.841429,1,1,0.8885,0.888889,0,0.001,0,0,0,0,26183,24282,4260,100,38.888889,?,?,?,?
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,5,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,160,18,17,1,0,94.444444,5.555556,0,0.916279,0.038938,0.136099,8.856097,29.001981,28.294049,2.076401,26.217648,1.571892,0.115356,1.456536,26.217648,1.456536,1673.183855,1,6,0.083333,1,0.916667,11,0,0,0.857143,1,0.923077,0.886405,1,1,0.944444,0.027778,0.972222,0.055556,0.952381,0.944444,0.944444,0.917959,1,1,0.948718,0.944444,0,0.001,0,0,0,0,26183,24282,4260,100,37.037037,?,?,?,?
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,6,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,160,18,16,2,0,88.888889,11.111111,0,0.830986,0.05737,0.152301,13.048332,32.454449,28.294049,2.904976,25.389073,1.571892,0.161388,1.410504,25.389073,1.410504,1620.305039,1,6,0.083333,1,0.916667,11,0,0,0.857143,1,0.923077,0.886405,1,1,0.888889,0.063131,0.936869,0.111111,0.896825,0.888889,0.887939,0.832863,0.997475,0.993056,0.889703,0.888889,0,0.001,0.01,0,10,0,26183,24282,4260,100,40.740741,?,?,?,?
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,7,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,160,18,17,1,0,94.444444,5.555556,0,0.916667,0.029722,0.144129,6.759979,30.713157,28.294049,2.074163,26.219886,1.571892,0.115231,1.45666,26.573051,1.476281,1695.865344,1,6,0,0,1,12,0,0,1,1,1,1,1,1,0.944444,0.021368,0.978632,0.055556,0.953704,0.944444,0.944833,0.921674,1,1,0.944056,0.944444,0,0.001,0,0,0,0,26183,24282,4260,100,35.185185,?,?,?,?
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,8,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,160,18,18,0,0,100,0,0,1,0.01129,0.048385,2.567744,10.310569,28.294049,0.495186,27.798863,1.571892,0.02751,1.544381,27.798863,1.544381,1774.09538,1,6,0,0,1,12,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,26183,24282,4260,100,35.185185,?,?,?,?
'wine-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,1',1,9,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0025,161,17,17,0,0,100,0,0,1,0.031336,0.086171,7.196481,18.564496,26.204173,1.318808,24.885365,1.541422,0.077577,1.463845,24.885365,1.463845,1584.745194,1,5,0,0,1,12,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26324,24423,4119,100,39.215686,?,?,?,?
