@relation InstanceResultListener

@attribute Key_Dataset {'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1'}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.lazy.IBk,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.Logistic,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.functions.RBFNetwork,weka.classifiers.trees.J48,weka.classifiers.rules.JRip,weka.classifiers.functions.SMO,weka.classifiers.meta.AdaBoostM1}
@attribute Key_Scheme_options {'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-D,'-R 1.0E-8 -M -1','-L 0.4 -M 0.9 -N 500 -V 0 -S 0 -E 20 -H a','-B 1 -S 1 -R 1.0E-10 -M 3 -W 0.05','-C 0.25 -M 2','-F 3 -N 2.0 -O 2 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"','-P 100 -S 1 -I 15 -W weka.classifiers.trees.DecisionStump'}
@attribute Key_Scheme_version_ID {-3080186098777067172,5995231201785697655,3932117032546553727,-5990607817048210779,-3669814959712675720,-217733168393644444,-6589312996832147161,-6585883636378691736,-1178107808933117974}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 139\nSize of the tree: 207\n','Number of leaves: 118\nSize of the tree: 175\n','Number of leaves: 121\nSize of the tree: 186\n','Number of leaves: 119\nSize of the tree: 177\n','Number of leaves: 120\nSize of the tree: 184\n','Number of leaves: 140\nSize of the tree: 209\n','Number of leaves: 118\nSize of the tree: 180\n','Number of leaves: 140\nSize of the tree: 214\n','Number of leaves: 131\nSize of the tree: 191\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,466,51,15,36,0,29.411765,70.588235,0,0.19685,0.157638,0.392386,81.466271,126.147359,154.397656,321.458055,-167.060399,3.027405,6.303099,-3.275694,39.692721,0.778289,1307.731749,0.166667,1,0.155556,7,0.844444,38,0.833333,5,0.125,0.166667,0.142857,0.009844,0.435185,0.107108,0.294118,0.097758,0.902242,0.705882,0.337885,0.294118,0.300494,0.208582,0.59549,0.208574,0.333364,0.294118,0,0.001,0,0,0,0,66335,64446,9251,29.411765,11.111111,?,?,?,?
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,465,52,16,36,0,30.769231,69.230769,0,0.202046,0.164689,0.320847,85.087929,103.118309,157.505948,255.210935,-97.704987,3.028961,4.907903,-1.878942,45.659825,0.878074,1504.389685,0.5,3,0.326087,15,0.673913,31,0.5,3,0.166667,0.5,0.25,0.116791,0.563406,0.15162,0.307692,0.106227,0.893773,0.692308,0.338599,0.307692,0.305597,0.216688,0.662029,0.272998,0.263438,0.307692,0,0.002,0,0,0,0,66226,64313,9384,63.461538,30.769231,?,?,?,?
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,465,52,15,37,0,28.846154,71.153846,0,0.17354,0.160436,0.316178,82.971551,101.728974,156.992962,251.89427,-94.901307,3.019095,4.844121,-1.825025,48.602452,0.934663,1600.786117,0.166667,1,0.23913,11,0.76087,35,0.833333,5,0.083333,0.166667,0.111111,-0.054948,0.532609,0.12498,0.288462,0.116117,0.883883,0.711538,0.435718,0.288462,0.3054,0.225689,0.672732,0.316512,0.259708,0.288462,0,0.002,0,0,0,0,66226,64313,9384,63.461538,30.555556,?,?,?,?
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,465,52,15,37,0,28.846154,71.153846,0,0.177074,0.172556,0.333629,89.239626,107.343783,156.992962,301.095967,-144.103005,3.019095,5.790307,-2.771212,39.445146,0.758561,1299.178116,0.333333,2,0.217391,10,0.782609,36,0.666667,4,0.166667,0.333333,0.222222,0.087917,0.541667,0.14232,0.288462,0.11207,0.88793,0.711538,0.257692,0.288462,0.255861,0.161778,0.612396,0.241188,0.218342,0.288462,0,0.002,0,0,0,0,66226,64313,9384,53.846154,30.769231,?,?,?,?
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,4,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,465,52,13,39,0,25,75,0,0.137021,0.174258,0.327379,90.119785,105.333022,156.992962,293.344043,-136.351081,3.019095,5.641232,-2.622136,39.063278,0.751217,1286.600792,0.166667,1,0.23913,11,0.76087,35,0.833333,5,0.083333,0.166667,0.111111,-0.054948,0.538043,0.125874,0.25,0.11323,0.88677,0.75,0.339161,0.25,0.257391,0.166312,0.610643,0.217594,0.235336,0.25,0,0.003,0,0.01,0,10,66226,64313,9384,55.769231,33.119658,?,?,?,?
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,5,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,465,52,22,30,0,42.307692,57.692308,0,0.331046,0.154057,0.297595,79.546261,95.580032,159.024487,230.246764,-71.222277,3.058163,4.427822,-1.369659,56.47434,1.086045,1862.664793,0.5,3,0.152174,7,0.847826,39,0.5,3,0.3,0.5,0.375,0.281963,0.798913,0.28312,0.423077,0.092367,0.907633,0.576923,0.41456,0.423077,0.393429,0.324951,0.714747,0.358038,0.334656,0.423077,0,0.001,0,0,0,0,66226,64313,9384,67.307692,32.905983,?,?,?,?
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,6,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,465,52,16,36,0,30.769231,69.230769,0,0.201024,0.157246,0.317822,81.193242,102.0765,159.024487,249.896593,-90.872106,3.058163,4.805704,-1.747541,51.666734,0.993591,1704.097922,0.333333,2,0.195652,9,0.804348,37,0.666667,4,0.181818,0.333333,0.235294,0.107706,0.684783,0.191239,0.307692,0.106976,0.893024,0.692308,0.271521,0.307692,0.279157,0.184906,0.686165,0.283748,0.241816,0.307692,0,0.003,0,0,0,0,66226,64313,9384,63.461538,29.059829,?,?,?,?
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,7,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,465,52,17,35,0,32.692308,67.307692,0,0.221224,0.159373,0.303796,82.364081,97.668814,158.461704,200.708377,-42.246672,3.04734,3.859776,-0.812436,54.62218,1.050427,1800.849687,0.333333,2,0.23913,11,0.76087,35,0.666667,4,0.153846,0.333333,0.210526,0.069505,0.695652,0.185897,0.326923,0.103605,0.896395,0.673077,0.341203,0.326923,0.321579,0.231639,0.728893,0.33422,0.258624,0.326923,0.001,0.003,0,0.01,0,10,66226,64313,9384,75,32.905983,?,?,?,?
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,8,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,466,51,17,34,0,33.333333,66.666667,0,0.218215,0.159443,0.31053,82.583062,100.08258,153.135718,232.949445,-79.813726,3.002661,4.567636,-1.564975,46.99734,0.921516,1547.010868,0.333333,2,0.044444,2,0.955556,43,0.666667,4,0.5,0.333333,0.4,0.346205,0.744444,0.352347,0.333333,0.117491,0.882509,0.666667,0.29782,0.333333,0.307838,0.20407,0.684141,0.301775,0.252972,0.333333,0.001,0.003,0,0,0,0,66359,64446,9251,66.666667,31.590414,?,?,?,?
'forestfires-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1',1,9,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20150914.0357,466,51,20,31,0,39.215686,60.784314,0,0.299823,0.155974,0.299591,80.659978,96.386902,154.006138,212.728542,-58.722404,3.019728,4.171148,-1.15142,52.710025,1.03353,1736.126758,0.166667,1,0.222222,10,0.777778,35,0.833333,5,0.090909,0.166667,0.117647,-0.043519,0.577778,0.147059,0.392157,0.09504,0.90496,0.607843,0.445128,0.392157,0.394806,0.31689,0.721553,0.366406,0.367893,0.392157,0.001,0.003,0,0.01,0,10,66359,64446,9251,70.588235,32.897603,?,?,?,?
